1.664235800000000381e+04,1.664235800000000381e+04,1.654076680000000124e+04,1.661466466666666747e+04,1.658479060000000027e+04
1.671025200000000041e+04,1.671025200000000041e+04,1.658606999999999971e+04,1.662092280000000028e+04,1.658331034999999974e+04
1.667918400000000111e+04,1.667918400000000111e+04,1.662221080000000075e+04,1.662612786666666580e+04,1.658683050000000003e+04
1.671690000000000146e+04,1.671690000000000146e+04,1.666365320000000065e+04,1.663854226666666364e+04,1.658670915000000241e+04
1.696163799999999901e+04,1.696163799999999901e+04,1.671460440000000017e+04,1.665366533333333427e+04,1.658702784999999858e+04
1.722152600000000166e+04,1.722152600000000166e+04,1.677535759999999937e+04,1.667457533333333049e+04,1.659107920000000013e+04
1.725564400000000023e+04,1.725564400000000023e+04,1.683066159999999945e+04,1.668194746666666833e+04,1.659150059999999939e+04
1.740412199999999939e+04,1.740412199999999939e+04,1.689640279999999984e+04,1.668738039999999819e+04,1.659277839999999924e+04
1.752816800000000148e+04,1.752816800000000148e+04,1.696619320000000153e+04,1.669290120000000024e+04,1.659448999999999796e+04
1.771824200000000201e+04,1.771824200000000201e+04,1.709574160000000120e+04,1.670292813333333470e+04,1.659821454999999696e+04
1.784991600000000108e+04,1.784991600000000108e+04,1.720216599999999744e+04,1.671361493333333419e+04,1.660340244999999777e+04
